 329  3713.69971  23863.5371  27577.2363  1977.39783 -10718.3379
 331  3290.56299  24349.416  27639.9785  1624.42786 -9511.66797
 333  2885.50342  24805.6211  27691.125  1312.86084 -8347.63574
 335  2500.48877  25231.6074  27732.0957  1041.07483 -7233.56299
 337  2137.39087  25626.8574  27764.248  807.200012 -6176.41992
 339  1797.98743  25990.8789  27788.8672  609.138916 -5182.82861
 341  1483.92358  26323.2402  27807.1641  444.559082 -4258.93359
 343  1196.73743  26623.5254  27820.2637  310.930695 -3410.47485
 345  937.823853  26891.375  27829.1992  205.525726 -2642.67017
 347  708.441528  27126.4648  27834.9062  125.444054 -1960.2301
 349  509.713928  27328.502  27838.2168  67.6331177 -1367.35693
 351  342.603912  27497.2461  27839.8496  28.900198 -867.661072
 353  207.930206  27632.4863  27840.416  5.93867588 -464.207062
 355  106.346428  27734.0605  27840.4062 -4.65596914 -159.447128
 357  38.3467407  27801.8477  27840.1953 -6.36293125  44.7649765
 359  4.26430988  27835.7617  27840.0254 -2.71552086  147.181122
