tab 	magic_measurements
measurement_temp	er_citation_names	magic_software_packages	measurement_number	measurement_standard	er_site_name	er_sample_name	treatment_temp	magic_instrument_codes	er_location_name	measurement_magn_moment	measurement_flag	magic_experiment_name	measurement_lab_field_dc	er_specimen_name	treatment_dc_field	magic_method_codes	er_scientist_mail_names
273	This study	pmagpy-1.51b	443	u		TC04-15-03	273	SIO-Maud	unknown	7.896e-07	g	TC04-15-03F:LP-HYS	2.630e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	444	u		TC04-15-03	273	SIO-Maud	unknown	7.903e-07	g	TC04-15-03F:LP-HYS	2.670e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	445	u		TC04-15-03	273	SIO-Maud	unknown	7.910e-07	g	TC04-15-03F:LP-HYS	2.710e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	446	u		TC04-15-03	273	SIO-Maud	unknown	7.914e-07	g	TC04-15-03F:LP-HYS	2.750e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	447	u		TC04-15-03	273	SIO-Maud	unknown	7.921e-07	g	TC04-15-03F:LP-HYS	2.790e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	448	u		TC04-15-03	273	SIO-Maud	unknown	7.927e-07	g	TC04-15-03F:LP-HYS	2.830e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	449	u		TC04-15-03	273	SIO-Maud	unknown	7.932e-07	g	TC04-15-03F:LP-HYS	2.870e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	450	u		TC04-15-03	273	SIO-Maud	unknown	7.937e-07	g	TC04-15-03F:LP-HYS	2.910e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	451	u		TC04-15-03	273	SIO-Maud	unknown	7.943e-07	g	TC04-15-03F:LP-HYS	2.950e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	452	u		TC04-15-03	273	SIO-Maud	unknown	7.948e-07	g	TC04-15-03F:LP-HYS	2.990e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	453	u		TC04-15-03	273	SIO-Maud	unknown	7.952e-07	g	TC04-15-03F:LP-HYS	3.030e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	454	u		TC04-15-03	273	SIO-Maud	unknown	7.958e-07	g	TC04-15-03F:LP-HYS	3.071e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	455	u		TC04-15-03	273	SIO-Maud	unknown	7.962e-07	g	TC04-15-03F:LP-HYS	3.110e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	456	u		TC04-15-03	273	SIO-Maud	unknown	7.967e-07	g	TC04-15-03F:LP-HYS	3.150e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	457	u		TC04-15-03	273	SIO-Maud	unknown	7.970e-07	g	TC04-15-03F:LP-HYS	3.190e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	458	u		TC04-15-03	273	SIO-Maud	unknown	7.973e-07	g	TC04-15-03F:LP-HYS	3.230e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	459	u		TC04-15-03	273	SIO-Maud	unknown	7.977e-07	g	TC04-15-03F:LP-HYS	3.270e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	460	u		TC04-15-03	273	SIO-Maud	unknown	7.980e-07	g	TC04-15-03F:LP-HYS	3.310e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	461	u		TC04-15-03	273	SIO-Maud	unknown	7.985e-07	g	TC04-15-03F:LP-HYS	3.350e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	462	u		TC04-15-03	273	SIO-Maud	unknown	7.988e-07	g	TC04-15-03F:LP-HYS	3.390e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	463	u		TC04-15-03	273	SIO-Maud	unknown	7.993e-07	g	TC04-15-03F:LP-HYS	3.430e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	464	u		TC04-15-03	273	SIO-Maud	unknown	7.994e-07	g	TC04-15-03F:LP-HYS	3.470e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	465	u		TC04-15-03	273	SIO-Maud	unknown	7.998e-07	g	TC04-15-03F:LP-HYS	3.510e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	466	u		TC04-15-03	273	SIO-Maud	unknown	8.000e-07	g	TC04-15-03F:LP-HYS	3.550e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	467	u		TC04-15-03	273	SIO-Maud	unknown	8.003e-07	g	TC04-15-03F:LP-HYS	3.590e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	468	u		TC04-15-03	273	SIO-Maud	unknown	8.007e-07	g	TC04-15-03F:LP-HYS	3.630e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	469	u		TC04-15-03	273	SIO-Maud	unknown	8.008e-07	g	TC04-15-03F:LP-HYS	3.670e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	470	u		TC04-15-03	273	SIO-Maud	unknown	8.010e-07	g	TC04-15-03F:LP-HYS	3.710e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	471	u		TC04-15-03	273	SIO-Maud	unknown	8.013e-07	g	TC04-15-03F:LP-HYS	3.750e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	472	u		TC04-15-03	273	SIO-Maud	unknown	8.015e-07	g	TC04-15-03F:LP-HYS	3.790e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	473	u		TC04-15-03	273	SIO-Maud	unknown	8.017e-07	g	TC04-15-03F:LP-HYS	3.830e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	474	u		TC04-15-03	273	SIO-Maud	unknown	8.019e-07	g	TC04-15-03F:LP-HYS	3.870e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	475	u		TC04-15-03	273	SIO-Maud	unknown	8.020e-07	g	TC04-15-03F:LP-HYS	3.910e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	476	u		TC04-15-03	273	SIO-Maud	unknown	8.021e-07	g	TC04-15-03F:LP-HYS	3.950e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	477	u		TC04-15-03	273	SIO-Maud	unknown	8.025e-07	g	TC04-15-03F:LP-HYS	3.990e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	478	u		TC04-15-03	273	SIO-Maud	unknown	8.027e-07	g	TC04-15-03F:LP-HYS	4.030e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	479	u		TC04-15-03	273	SIO-Maud	unknown	8.027e-07	g	TC04-15-03F:LP-HYS	4.070e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	480	u		TC04-15-03	273	SIO-Maud	unknown	8.028e-07	g	TC04-15-03F:LP-HYS	4.110e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	481	u		TC04-15-03	273	SIO-Maud	unknown	8.031e-07	g	TC04-15-03F:LP-HYS	4.150e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	482	u		TC04-15-03	273	SIO-Maud	unknown	8.032e-07	g	TC04-15-03F:LP-HYS	4.190e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	483	u		TC04-15-03	273	SIO-Maud	unknown	8.033e-07	g	TC04-15-03F:LP-HYS	4.230e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	484	u		TC04-15-03	273	SIO-Maud	unknown	8.034e-07	g	TC04-15-03F:LP-HYS	4.270e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	485	u		TC04-15-03	273	SIO-Maud	unknown	8.035e-07	g	TC04-15-03F:LP-HYS	4.310e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	486	u		TC04-15-03	273	SIO-Maud	unknown	8.036e-07	g	TC04-15-03F:LP-HYS	4.350e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	487	u		TC04-15-03	273	SIO-Maud	unknown	8.036e-07	g	TC04-15-03F:LP-HYS	4.390e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	488	u		TC04-15-03	273	SIO-Maud	unknown	8.037e-07	g	TC04-15-03F:LP-HYS	4.430e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	489	u		TC04-15-03	273	SIO-Maud	unknown	8.038e-07	g	TC04-15-03F:LP-HYS	4.470e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	490	u		TC04-15-03	273	SIO-Maud	unknown	8.038e-07	g	TC04-15-03F:LP-HYS	4.510e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	491	u		TC04-15-03	273	SIO-Maud	unknown	8.039e-07	g	TC04-15-03F:LP-HYS	4.550e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	492	u		TC04-15-03	273	SIO-Maud	unknown	8.040e-07	g	TC04-15-03F:LP-HYS	4.590e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	493	u		TC04-15-03	273	SIO-Maud	unknown	8.039e-07	g	TC04-15-03F:LP-HYS	4.630e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	494	u		TC04-15-03	273	SIO-Maud	unknown	8.039e-07	g	TC04-15-03F:LP-HYS	4.670e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	495	u		TC04-15-03	273	SIO-Maud	unknown	8.041e-07	g	TC04-15-03F:LP-HYS	4.710e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	496	u		TC04-15-03	273	SIO-Maud	unknown	8.040e-07	g	TC04-15-03F:LP-HYS	4.750e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	497	u		TC04-15-03	273	SIO-Maud	unknown	8.041e-07	g	TC04-15-03F:LP-HYS	4.790e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	498	u		TC04-15-03	273	SIO-Maud	unknown	8.041e-07	g	TC04-15-03F:LP-HYS	4.830e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	499	u		TC04-15-03	273	SIO-Maud	unknown	8.041e-07	g	TC04-15-03F:LP-HYS	4.870e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	500	u		TC04-15-03	273	SIO-Maud	unknown	8.040e-07	g	TC04-15-03F:LP-HYS	4.910e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	501	u		TC04-15-03	273	SIO-Maud	unknown	8.043e-07	g	TC04-15-03F:LP-HYS	4.950e-01	TC04-15-03F		LP-HYS	
273	This study	pmagpy-1.51b	502	u		TC04-15-03	273	SIO-Maud	unknown	8.040e-07	g	TC04-15-03F:LP-HYS	5.000e-01	TC04-15-03F		LP-HYS	
